ArticleId,Headline,Description,Date
145,Delhi Metro’s Tughlakabad line will pass under 17 pairs of active railway tracks: Officials ,"Gujarat Titans’ captain and all-rounder, Hardik Pandya, has reported to the National Cricket Academy (NCA) in Bengaluru for a final fitness test ahead of the IPL 2022 season, which begins on March 26. It would be interesting if Hardik Pandya gets clearance to bowl full tilt in the cash-rich league where the Titans will start their campaign against Lucknow Supergiants on March 28.""Hardik will be at the NCA for the next two days and appear in the various fitness tests. He is a centrally contracted cricketer and has not played any cricket since the T20 World Cup in UAE,"" a BCCI source was quoted as saying by news agency PTI.""He would need to pass the fitness test as it has been mandatory for some time now. Last year, even Shreyas Iyer appeared for a fitness test post shoulder surgery before playing IPL,"" he added.The national team and the NCA medical staff always keep a close tab on its centrally-contracted players and it has been learned that during the Titan's short five-day training camp in Baroda, Hardik bowled during a couple of sessions.It is understood that when it comes to batting and fielding fitness, he is fully ready and playing as a pure batter might not be an issue at all for the flamboyant Baroda all-rounder.""If Gujarat is looking at a pure batter, a skipper and a finisher, Hardik, in all likelihood, is ready, but it will be interesting to see what is NCA's Sports Science and Medicine team's take on his bowling. Is he ready to bowl at 135 clicks upwards?,"" the source privy to developments said.Hardik, during Gujarat Titans' jersey launch, kept cards close to his chest stating that his bowling would be a ""surprise"".However, recently during a media conference, chairman of selectors Chetan Sharma had said that his committee will monitor Hardik and he will be considered only when he is bowling regularly like old times.If and when it happens is still not known but IPL 2022 might see the evolution of Hardik Pandya, the pure batter.",2022-03-14
146,China to welcome foreign astronauts on under-construction Space Station,"In light of several weather-related disasters in the city in recent years, Mumbai has adopted its very own climate action plan and set a deadline to achieve net-zero greenhouse gas emissions by 2050.The Mumbai Climate Action Plan (MCAP) comes at a time when there are warnings of severe damage from rising sea levels, critically high temperatures and increased risk from the impact of climate change for coastal cities like Mumbai. The plan has technical support from the World Resources Institute (WRI) India and the C40 Cities.The MCAP is a policy document to adopt an evidence-based planning approach and mobilize resources to move from action planning to strategic projects. As part of it, vulnerability assessment, greenhouse gas and natural green cover inventory have already been completed.READ | 400 vehicles submerged as heavy rain floods BMC’s parking lot in MumbaiMaharashtra Chief Minister Uddhav Thackeray said, ""Maharashtra is committed to leading India's battle against the impending climate crisis through policy-governance changes and instilling the culture of climate action. India is on pace to meet its nationally determined contributions. The MCAP is designed to fulfill the Paris Agreement's aim of reducing global warming to 1.5 degrees Celsius. Mumbai will become a climate-resilient metropolis as a result of the evidence-based policies that led to the creation of MCAP.""The emphasis of this plan is to decarbonise Mumbai’s energy grid and building energy-efficient and climate-resilient infrastructure. This involves the building energy efficiency theme and promoting low carbon mobility solutions under the sustainable mobility theme, with a strong focus on non-motorized transport infrastructure and zero-emission fuels. It also aims to implement a zero-landfill waste management plan under sustainable waste management.ALSO READ | Cyclone Tauktae: Torrential rain lashes Mumbai, but fails to stop dabbawalas""Various recent extreme weather disasters in Maharashtra, such as Cyclone Tauktae, urban floods, and untimely rains have demonstrated the importance of implementing localised mitigation and resilience techniques. Our goal is to urge people to take action on climate change at the local level. In a city like Mumbai, achieving climate resilience requires striking the ideal balance between development aspirations and environmental preservation,"" said Aaditya Thackeray, state environment minister.""To guarantee continuity and consistency across outcome indicators and objectives, the six sectoral action plans align with important national programmes and policies such as the National Clean Air Action Planning standards, Swachh Bharat Mission targets, and the Climate Smart Cities guidelines,"" said BMC Commissioner I S Chahal.BJP MLA Ashish Shelar hit out at the MVA government, calling the MCAP futile and too late in the game.""BMC is responsible for not segregating dry and wet waste. They didn't appoint an agency for sewage treatment for the longest time. And now they are making big claims by setting targets,"" he railed.ALSO READ| Aaditya Thackeray: Climate conscious",2022-03-14
147,MP cops to get leave to watch 'The Kashmir Files',"Ever wondered how Ranveer Singh managed to look so different in Ram Leela, Bajirao Mastani, Padmavat and 83? He rocked a messy side-parted hair as he danced to Tattad Tattad in Ram Leela. Then again, he sported a bald look with a dainty ponytail for his portrayal as Bajirao. In the movie 83, he had an uncanny resemblance with Kapil Dev and that subtle yet dense curly hair were just unmissable.And when he played Alauddin Khilji in Padmaavat, he looked unrecognisable with that long, unruly hairstyle! Truly, several people help celebrities to look like they do on the screens. From fashion stylists to makeup artists and hair stylists, there’s a lot that goes behind the scene.Indiatoday.in spoke to one such behind-the-scene hero who can be credited for Ranveer Singh’s versatile and scene-stealing hairstyles he is usually seen sporting, including the ones in the aforementioned movies - Darshan Yewalekar.Darshan is one of the most popular mane men in Bollywood with his clientele ranging from Ranveer Singh and Karan Johar to Ranbir Kapoor, Salman Khan and Saif Ali Khan. He believes in using his hair-styling and designing expertise and extensive research to add essence to each character he works on, instead of just enhancing the glamour.Darshan Yewalekar started his career with a hairstyling course in Bhusawal, Maharashtra where his talent grabbed attention by the man helming the course. He soon moved to Mumbai and with that, began his Bollywood journey. He became a part of Salman Khan’s entourage and then got his first break with Sanjay Leela Bhansali’s Saawariya in 2007. With the urge to do something of his own, he opened a salon. But it folded up, and he was left with no money. After years of struggling and being resilient, tables turned when he received a call from Sanjay Leela Bhansali for Goliyon Ki Leela: Ram Leela.Here are excerpts from the interview: “I did Guzaarish for Sanjay Leela Bhansali sir. I designed hair for Aditya Roy Kapoor it was nice, soft curls. After that film, I had no work for two years. I was just living on the edge, figuring out and majorly freelancing. Then suddenly, I got a call from Bhansali sir’s office that we wanted me to design hair for Ranveer Singh. I got a little brief of the subject, the character and the setup of the film and then I did a few sketches. When we met for the first look test for Ranveer Singh, I came up with a few more ideas and showed it to him. He went through all the sketches and really appreciated the work done. He also loved the one which I personally loved the most, and that’s how it happened,” Darshan Yewalekar said.He also revealed that Bhansali gave him complete creative freedom and did not put any restrictions for the hair.RANVEER SINGH’S CONSTANT Darshan has been Ranveer’s go-to person since Ram Leela shooting days. Recalling how it all started, Darshan said, “Within 10 days of Ram Leela, Ranveer was to start with another movie. He called to ask if I would do another film with him, and that’s how their association began. It has been 10 years now that we have been constantly working together.”TRANSFORMATION FOR 83Ranveer Singh wore a wig for 83 that was curated after a lot of research and trials. “We had to do a lot of research on how to do the hair correct. To replicate Kapil sir’s hair, we had to really zoom into the depth and understand every curl. It took us almost 5-6 trials to get the look right. It turned absolutely identical including the moustache and the side locks,” he said.WORKING WITH CELEBS“Everybody is very particular with their hair, how they look and about their craft. But they are also very understanding and open about the ideas. Once they trust you, they know you are coming from a sensible place and give you the freedom. It has never been difficult to work with anybody,” Darshan said.RANVEER’s HAIR SECRETS A post shared by (@darshanyewalekar)Darshan Yewalekar also spilled the beans on how Ranveer Singh keeps his hair healthy. “A good workout routine and proper diet are two very important things to have healthy hair. And Ranveer follows both very strictly,” he said. “For the outer hair health, we give him a particular kind of shampoo and conditioner as per the weather. He also takes spas. Oiling your hair also helps,” he said.HAIRCARE AT HOME Summer is here and so is Holi. So, here are some haircare tips you can consider adding to your routine. “In summers, if your hair gets dry easily, try using a mix of onion oil with coconut oil. You can also directly apply aloe vera gel, straight from the plant,” he added.“As for Holi, don’t forget to oil your skin and hair properly before the celebrations. If you have blonde hair, they will still catch the colour. But apply argan oil so that the colour doesn’t go deep and then visit a salon after a week.”ALSO READ: Ranveer Singh makes a case for androgynous fashion. Alia Bhatt and Arjun Kapoor reactALSO READ: Fashion Friday: How King of Quirk Ranveer Singh turned OTT fashion cool",2022-03-14
148,Greater Noida to get underpass at Kisan Chowk to decongest traffic intersection,"England pacer Jofra Archer is not surprised that his new franchise, Mumbai Indians (MI), have won a record-extending five Indian Premier League (IPL) titles, as he believes close-knit and family-oriented teams always do well. Notably, Archer was bought by Mumbai Indians for a whopping Rs 8 crore despite his unavailability for this year's IPL season.The 26-year-old, who has undergone two surgeries to treat his troubled right elbow, will sit out of the IPL this year as he continues his recovery from the injury. But he's already excited by the prospect of joining the franchise in the future.""MI looks very close-knit and family-oriented and such teams always do well. That's why it is no surprise that we have won five titles,"" Archer told the team's official social media handle.""Polly's (Kieron Pollard) been there 10 years, (Lasith) Malinga was there a long time, the same with Rohit (Sharma) too. These things make you feel safe when you come into the team as a new player,"" Jofra said.The perception of fast bowlers has always been that they are an angry bunch, who need to stoke that fire to generate fearsome pace.However, the Englishman, who has played 42 games across formats besides winning his team a World Cup, said it's about staying calm.""I think you need to be calm as a fast bowler because you have to know when to step it up and when to tone it down,"" he said.""Being calm allows me to just make better decisions. Bowling also doesn't really change much according to conditions, you just have to know when and where to use your variations,"" he added.Having made his Test debut in the 2019 Ashes, where he picked up two fifers, Archer had bowled an unplayable bouncer to Steve Smith. Smith went on to miss the third Test with a concussion.""I mean, I won't call it one of my best deliveries because he still came back and batted in the rest of that series.""For me, the best ball always has to be a wicket-taking delivery, the batter has to be sent back,"" he said, picking the one that got Travis Head's wicket in the fourth Test as his best delivery.""I think the best delivery I have ever bowled came in that series when I knocked back Travis Head's middle stump in the fourth Test.""The previous ball he had just driven me down the ground and I was angry. The next ball I remember getting one back into him and I had a smug look on my face after,"" Archer added.MI will be the second team Archer will play for in the IPL after Rajasthan Royals, where he was part of the team for three seasons. He was released by the Royals after he missed the 2021 season due to his recurring elbow injury.The speedster feels the change will be a great opportunity to see where he stands.""The change of environment is good because you then get to challenge yourself. It is all right to perform in your comfort zone, but when you actually go away and start performing in a different team, in a different setting, only then can you probably start rating yourself,"" he said.""It is like when Cristiano Ronaldo first left England, people said he may not be good outside, but then he has performed and done it wherever he has gone. No one can ever question his skill now. It is pretty much the same concept.Mumbai Indians open their IPL campaign this year against Delhi Capitals on March 27.",2022-03-14
149,"Aamir Khan says Kiran Rao gave him the best gift this year, talks about birthday plans","American comedian and actor Pete Davidson, who has made headlines recently for his new relationship with Kim Kardashian, is going to space as part of a six-member team on Blue Origin's next flight next week, the company said Monday.The Saturday Night Live star will be the only non-paying guest on the voyage aboard the New Shepard rocket, which is set to blast off from the company's Launch Site One in West Texas on March 23 at 8:30 am local time (1330 GMT).It will be the fourth human flight for the company, which launched its billionaire founder and owner Jeff Bezos to space on its first crewed mission last summer.Davidson, 28, has been in the news lately for dating reality-star-turned-entrepreneur Kardashian, whose contentious divorce from rapper Kanye West was finalized earlier this month.West, legally known as Ye, has made no secret of his anger towards Davidson -- burying alive a claymation version of the younger man in a new animated music video.The other crewmates are CEO and investor Marty Allen; husband and wife Sharon and Marc Hagle, who run a nonprofit and business, respectively; teacher and explorer Jim Kitchen, and George Nield, who founded a company that promotes commercial space activity.The ticket prices remain a secret, as they have since the first flight.Named after pioneering astronaut Alan Shepard, New Shepard is Blue Origin's reusable, autonomously-flown suborbital rocket system that is capable of crossing the Karman Line, the internationally recognised boundary of space, 62 miles (100 kilometers) high.During the 11-minute round trip, passengers experience several minutes of weightlessness and can observe the curvature of the Earth. The capsule floats back to the surface on giant parachutes for a gentle desert landing.ALSO READ| Kanye West slams Kim Kardashian, Pete Davidson in now-deleted videos. Full story here ",2022-03-14
150,Is Aamir Khan remaking a Spanish film next? Actor responds,"A truck driver in north Bengal’s Alipurduar, speeding to escape a civic volunteer who was allegedly stopping vehicles to extort money, rammed into an e-rickshaw this afternoon, killing two passengers and injuring four, including two children who have been hospitalised.Locals alleged that a civic volunteer was stopping trucks to collect money from the drivers. Fearing that he too would be stopped, the driver hit the accelerator to speed through the checkpoint but crashed into the rickshaw.After the incident, a group of people gathered and started vandalizing several vehicles. The locals clashed with the police and protesters burnt tires on the road.A massive police force had to be deployed to control the situation.",2022-03-14
151,India's February WPI inflation rises to 13.11%,"Ahead of the Karnataka High Court’s judgment in the hijab row case, prohibitory orders have been imposed across the state to prevent any protests or gatherings. The High Court is set to pronounce its judgment at 10:30 am tomorrow, March 15.In Bengaluru, the authorities have imposed Section 144 of the Code of Criminal Procedure in the city for one week, beginning March 15. No protests or gatherings of any kind are allowed in the city.Meanwhile,all schools and colleges have been shut on March 15 in Mangaluru and Shivamogga.Making the announcement, the Mangaluru Deputy Commissioner said that while external examinations will be held as per schedule, internal exams of all schools and colleges will be postponed.Shivamogga DC R Selvamani announced that prohibitory orders will be imposed in the district to maintain law and order. The order will be in force from Tuesday 6 am to March 21 at 10 pm.R Selvamani further stated, ""Except teachers and students, no one should go near the college campus. There is also restrictions on any celebration over the verdict.""Apart from this, security has been tightened in the district. Shivamogga SP BM Laxmi Prasad said eight Karnataka State Reserve Police (KSRP) battalion, 6 District Armed Reserve (DAR), 1 Rapid Action Force (RAF) troop have been deployed in the city.The prohibitory orders are also in place in Kaburagi, Davangere, Belgaum, Koppal, Gadag, and Hassan districts.Kalaburagi DC Yeshwanth V Gurukar said, “In view of the Hijab row verdict tomorrow, the district administration has imposed Section 144 effective from 8 pm today (March 14) till 6 am on March 19. All educational institutions in the district will remain closed tomorrow (March 15).”WHAT IS HIJAB ROW?The Karnataka hijab row started on January 1 after the management of a government pre-university college in the coastal town of Udupi in Karnataka barred six Muslim girls from attending classes for wearing hijab as the dress was against prescribed norms of the college.In response to the Muslim girl students wearing hijab, Hindu students turned up sporting saffron scarves and waving saffron flags. The controversy spilled over across Karnataka, as well to different states across India.Following this, the Karnataka High Court on February 8 said that it will hear the petitions filed by five girls, questioning hijab restrictions in colleges.After 11 back-to-back hearings, the Karnataka High court had reserved its judgment in the hijab case on February 25.ALSO READ: Karnataka hijab row: Pakistan flag in students' WhatsApp chat sparks protest",2022-03-14
152,Russia continues strikes on Kyiv suburbs,"International Kabbadi player Sandeep Nangal was shot dead by unidentified assailants during a Kabaddi Cup in a Malian village in Jalandhar. It has been learned that around 20 rounds were fired at his head and chest.Jalandhar (Rural) Deputy Superintendent of Police (Nakodar) Lakhwinder Singh confirmed the report. Police suspect eight to ten bullets were pumped into the Kabaddi player. They said a further investigation was underway.The video of the disturbing incident has been surfacing on social media as a series of bullets were fired from a distance. The spectators at the tournament were seen fleeing from the spot.????? ?????? ????? ???? ????? ?? ???? ??? ????? ????? ??? ?? ??? ??? ?? ????? ,,????? ????? ?????? ????? ?? ????? 25 ??? ?? ???? ? pic.twitter.com/9qbrpcCen7Sandeep ruled the Kabaddi world for more than a decade and played very well in Canada, the USA, the UK, other than in Punjab. He was an Indian Kabbadi participant who gained fame in recent times on account of his victories. He was sometimes called the Diamond participant on account of his athletic talents and expertise at the bottom.Before his death, he was managing a kabaddi federation, and a few followers imagined that there was a tussle between different golf equipment and federations.",2022-03-14
153,OPINION | Congress: Split wide open? ,"After days of protests, counter-protests, allegations, counter-allegations and back-to-back hearings, the Karnataka High Court is set to pronounce its verdict on the hijab case on Tuesday, March 15.On January 1, some Muslim students of pre-university college in Karnataka’s Udupi were not allowed to attend classes wearing a hijab, as the dress was against the prescribed norms of the college. The College Development Committee president, BJP MLA Ragupathi Bhat, said students who are protesting and sitting outside [the campus] are 'free to leave'.""A Transfer Certificate (TC) will be given and they can go to any college that will allow them to do so. But, our policy is clear. No hijabs in the classroom,"" the MLA said. The role of MLAs in CDCs were a point of debate during the high court hearings, with the petitioners challenging the administrative role of the MLAs.READ | No hijab in minority institutions? K'taka govt issues orderOn January 26, the Karnataka government set up an expert committee to resolve the issue. It was announced that all girls should adhere to uniform rules until a committee offers its recommendations.Meanwhile, Udupi students filed a writ petition in the Karnataka High Court seeking a declaration that wearing a hijab is a fundamental right. The plea stated that the Indian constitution guarantees the freedom of conscience and the right to profess, practise and propagate religion.First instances of hijab issue spreading to other colleges were reported on January 3. A section of college students in Karnataka's Koppa district wore saffron scarves protesting against allowing Muslim girls to wear hijab inside the classroom. Similar protests erupted in Mangaluru colleges on January 6.In February, Kundapur college authorities, citing new government guidelines, asked girl students not to come to college wearing hijabs. When the girl students refused, several students came to college wearing saffron shawls. Students in Shivamogga college also protested against hijab in classrooms. Kundapura and Shivamogga were to become the epicentre of pro and anti-hijab protests that were set to follow.Nazila, who was one of the students not allowed to enter the college premises with a hijab, said the Kundapura management pushed the girls and stopped them from entering the college.""There were 28 girls. We asked our principal, but they did not give any answers. They are saying that the rule was introduced by the government. They are not seeing us like students,"" Nazila told India Today, adding that they were admitted to college with hijabs earlier.Karnataka government ordered a ban on clothes that disturb equality, integrity and public order in schools and colleges. The state government invoked 133 (2) of the Karnataka Education Act-1983, which says a uniform style of clothes has to be worn compulsorily. The dress code was chosen by the College Development Committee or the appellate committee of the administrative board of the pre-university colleges, which come under the pre-university education department.On February 8, students wearing saffron scarves raised slogans against Muslim girls donning the hijab at the Mahatma Gandhi Memorial College (MGM) in Udupi district. The students wearing saffron scarves raised 'Jai Shri Ram' slogans and confronted the Muslim students. The school authorities intervened to keep both groups of students away from each other.Karnataka High Court began hearing the case, and the faceoff between students for and against hijab reached boiling point. Saffron-clad students prevented Muslim girls from attending classes and the girls refused to budge. A video of a mob chanting 'Jai Shri Ram' accosting a girl outside a college went viral. The girl, in turn, responded with 'Allah-hu-Akbar'.Section 144 was imposed in Shivamogga after incidents of stone-pelting were reported on February 8. Protests in Bagalkot also turned violent after stones were pelted and the police had to resort to lathi-charge. The Karnataka High Court appealed to students and people to maintain peace and tranquility and the government closed all schools and colleges.Pro-hijab protests and rallies were stagged in several places including New Delhi, Tamil Nadu and Malegaon. Muslim women came out in large numbers to show support for students fighting against the hijab ban in schools and colleges in Karnataka.On February 10, the three-judge bench comprising of Chief Justice of Karnataka High Court Ritu Raj Awasthi, Justice Krishna S Dixit, and Justice JM Khazi stated that colleges in Karnataka can reopen but no student can wear anything religious till the matter is pending before the court. Following the interim order, schools and colleges in the state were opened in a phased manner. All colleges were re-opened on February 16.Senior Advocate Sanjay Hegde, appearing for students from Udupi, argued that since December 2021, the petitioners have been facing discrimination in their classes. The students wearing 'hijab' were made to stand out from the class and it continues, said Hegde, adding that the petitioners said the headscarf is part of their religious and cultural practice.Advocate Devadatt Kamat, appearing for students from Kundapura, argued that the petitioners are not refusing to wear uniforms.""They [students wearing hijab] are asking that they be allowed to wear a headscarf of the same color as their uniform. But the state is saying a headscarf is not allowed as part of the uniform,"" Kamat stated.ALSO READ | Muslim girl went for ABVP rally. Read the backstory of Karnataka hijab protestThe petitioners also stated that colleges cannot ban hijabs. Advocate Kamat said, ""To allow the College Development Committee to decide whether to allow students to wear headscarves or not is totally illegal. The only restriction that can be imposed under Article 25 is public order, which can only be imposed by the state. Can a college development committee consisting of an MLA and some subordinates decide on exercising fundamental freedom? How can a statutory authority be made the guardian of our fundamental rights?""Senior advocates Ravi Varma Kumar and Yusuf Muchhala argued that display of religion through attire shows diversity and singling out hijab violates fundamental rights.ALSO READ | From Kemal Pasha's Turkey to Nicolas Sarkozy's France, the row over hijab and burqa""Ghoongats (veils) are permitted, bangles are permitted. Why only hijab?"" asked the petitioners' lawyers as they sought an order allowing Muslim girls to attend classes again wearing hijab.They also alleged that Muslim students are being put to Hobsons' choice - a free choice in which only one thing is actually offered. They said students are being asked to choose between faith and education.Advocate Devadatt Kamat also drew comparisons between the hijab case and judgments made by courts in Turkey, South Africa and the US with respect to religion and religious symbols.Karnataka government contended that hijab is not an essential religious practice of Islam and preventing its use did not violate Article 25 of the Indian Constitution, which guarantees religious freedom. Advocate General Prabhuling Navadgi said that government has taken a stand that wearing hijab is not an essential practice under Islam.Advocate Navadgi said, ""My first submission is that the order is in consonance with the Education Act. Second is the more substantive argument that hijab is an essential part. We have taken the stand that wearing of hijab does not fall within the essential religious practice of Islam. Third is that right to wear hijab can be traced to Article 19 (1) (a). Submission is that it does not do so.""As the hearing went on, the petitioners began seeking some relief to sport the headscarf. The counsel representing the Muslim girls requested the Karnataka High Court to pass an order allowing girls to wear Hijab on Friday, and during the holy month of Ramzan.Advocate Kulkarni contended there was a ""mass hysteria"" in the country due to the Hijab issue. He said Hijab was ""not against health or morality"". According to him, banning Hijab amounted to banning the holy Quran.PU College, which was the epicentre of the Karnataka hijab row told the high court that the Campus Front of India (CFI) was a radical organisation that was spearheading the issue. Counsel for the PU College, senior advocate SS Naganand, said that the uniform was made compulsory by the college in 2004 and there had been no issue until the CFI met some students who wanted to wear hijab to college.He added, “Representatives of the CFI came and met the college authorities saying the students should be allowed to wear hijabs. Only after that, ruckus started happening and students started protesting.”The court also directed the state government to submit any intelligence input on CFI.ALSO READ | Rallies to football matches: How Karnataka hijab row is escalating across India",2022-03-14
154,Sanctions send prices up and businesses down for ordinary Russian people,"Amidst the debate over the exodus of Kashmiri Pandits from the Valley, Finance Minister Nirmala Sitharaman presented the budget for Jammu and Kashmir on March 14 as the Parliament resumed second half of the Budget Session. Talking about the assistance offered to the Kashmiri Pandits, Nirmala Sitharaman said that the government will fulfill all the promises made to them.Nirmala Sitharaman informed the Lok Sabha that 1025 transit accommodations have already been completed in Valley itself, while 1,488 units are at different stages of construction.The finance minister said, “Cash assistance, food provided for those who have been housed in the transit accommodations.”She further added that the government has provided jobs to 4,678 Kashmiri Pandits in the Valley.“We will fulfill all the promises that we have made to Kashmiri Pandits,” Nirmala Sitharaman emphasised.Nirmala Sitharaman said that the abrogation of Article 370 has led to an increase in pace of development projects.“After removal of Article 370 in Jammu & Kashmir, 890 Central laws have become applicable there. What was denied to people of J&K over 70 years will be given to them. It has enabled that which Dr Ambedkar gave for the rest of the country for SC/ST is now available for people of J&K,” the finance minister said in Lok Sabha.Earlier Congress leader Manish Tewari’s claimed that the tourism and handicraft industry has been impacted by the pandemic, adding that the unemployment rate is comparatively high in the Union Territory.In response, Nirmala Sitharaman said,” Rs 1,353 crore has been given as economic revival package by PM Modi for J&K post Article 370 removal. And Rs 750 crore has already been provided to 3.44 lakh account holders as 5 per cent interest subvention so that their businesses can be carried forward.”She added that 50 per cent waivers were given on electricity charges, and water charges.She dismissed claims that a larger part of the budget was reaching the home ministry and not the people of J&K. The finance minister stated, “Rs 10,831 crores has been spent on home ministry and security related. And this is just 10 per cent of the budget.”Nirmala Sitharaman stated that the Government of India grant under MHA to J&K is 35,581.44 crores for the year 2022-23.ALSO READ: Rajya Sabha to get additional 19 hours as 2nd part of Budget Session resumes from Monday",2022-03-14
155,RTI exclusive: How many near-collisions have taken place in Indian sky in 5 years? ,"An elevator came crashing down from the 40th floor of a high-rise in south Mumbai’s Grant Road area today during maintenance work.A man has been killed in the mishap and another has been hospitalised with head injuries. The two have been identified as Suryakant Ravi Pujari and Anubhav Tripathi.Pujari, 43, was declared dead on arrival at the hospital while Tripathi is being treated and his condition is said to be stable.",2022-03-14
156,Sunil Jakhar takes dig at Cong's decision to field Channi as CM: 'His greed pulled party down',"The UK Secretary of State for Transport, Grant Shapps, on Monday tweeted that he wanted to join other UK households in offering his home to provide refuge to Ukrainians who have been fleeing war in their home country.He said that he had spent the past few weeks discussing the devastating situation in Ukraine with his family and wanted to take part in housing the refugees from Ukraine at his place.We've spent the past few weeks as a family discussing the devastating situation in Ukraine, and so we intend to apply today to join other UK households in offering our home to provide refuge to Ukrainians until it is safe for them to return to their country.""We've spent the past few weeks as a family discussing the devastating situation in Ukraine, and so we intend to apply today to join other UK households in offering our home to provide refuge to Ukrainians until it is safe for them to return to their country,"" Shapps said in a tweet.The British government launched a new scheme on Sunday, called ""Homes for Ukraine"", where the government will pay people 350 pounds a month if they can offer refugees a spare room or property for a minimum period of six months.The UK will let refugees from the war come to the country even if they do not have family ties.This move by the government comes amid growing anger in the country about a delay in accepting refugees from the war-hit country and asking them to seek visas and biometric tests before arriving in Britain .The Russia-Ukraine war has now entered its nineteenth day. According to the UN, more than 2.5 million people have fled Ukraine and a further two million have been driven from their homes within the country since the start of the Russian invasion on February 24.ALSO READ | Eastern Europe embraces Ukraine refugees as workforceALSO READ | Why Russia-Ukraine war is bad news for post-Covid recovery of world economy",2022-03-14
157,Gurugram Police arrests man for raping 11-year-old step-daughter ,"The UK Secretary of State for Transport, Grant Shapps, on Monday tweeted that he wanted to join other UK households in offering his home to provide refuge to Ukrainians who have been fleeing war in their home country.He said that he had spent the past few weeks discussing the devastating situation in Ukraine with his family and wanted to take part in housing the refugees from Ukraine at his place.We've spent the past few weeks as a family discussing the devastating situation in Ukraine, and so we intend to apply today to join other UK households in offering our home to provide refuge to Ukrainians until it is safe for them to return to their country.""We've spent the past few weeks as a family discussing the devastating situation in Ukraine, and so we intend to apply today to join other UK households in offering our home to provide refuge to Ukrainians until it is safe for them to return to their country,"" Shapps said in a tweet.The British government launched a new scheme on Sunday, called ""Homes for Ukraine"", where the government will pay people 350 pounds a month if they can offer refugees a spare room or property for a minimum period of six months.The UK will let refugees from the war come to the country even if they do not have family ties.This move by the government comes amid growing anger in the country about a delay in accepting refugees from the war-hit country and asking them to seek visas and biometric tests before arriving in Britain .The Russia-Ukraine war has now entered its nineteenth day. According to the UN, more than 2.5 million people have fled Ukraine and a further two million have been driven from their homes within the country since the start of the Russian invasion on February 24.ALSO READ | Eastern Europe embraces Ukraine refugees as workforceALSO READ | Why Russia-Ukraine war is bad news for post-Covid recovery of world economy",2022-03-14
158,China does not have a new Covid variant. Yet it's on lockdown. Why?,"Russian forces continued their offensive in an ever-widening swathe in Ukraine and redoubled efforts to seize capital Kyiv on Monday. Air raid sirens were heard across the war-torn country overnight, and the United Nations pegged its casualty count a notch higher.As Russia’s war on Ukraine entered the 19th day, President Volodymyr Zelenskyy kept up morale by posting another video, in which he called on his countrymen to rally and defend the country against the invaders. “Help each other! Support each other! Support the defence! And protect the state! Together, we will win,” he said.Meanwhile, the resumption of diplomatic talks between the two sides on an optimistic note and a trickle of civilians through the first safe passage corridor in the besieged city of Mariupol signalled that hopes of an end to the fighting, though tentative, definitely exist.Russian President Vladimir Putin’s forces further escalated their assault on Kyiv on Monday, firing artillery and shells on suburbs and outlying towns of Irpin, Bucha and Hostomel.Ukrainian authorities said two people died and seven were injured after Russian forces struck an airplane factory in Kyiv, sparking a large fire.Russian artillery fire also hit a nine-story apartment building in the northern Obolonskyi district of the city, killing two more people, while firefighters raced to pull out survivors from the gutted structure.READ: Kyiv metro station turns bomb shelter as war rages on for 19th day | Ground ReportUS National Security Advisor Jake Sullivan warned China against helping Russia evade punishment from global sanctions that have hammered the Russian economy, or to provide military aid to Moscow in its war on Ukraine.Asked about reports quoting US officials that Russia has asked China for military equipment to be used in Ukraine, Chinese Foreign Ministry spokesman Zhao Lijian said that Beijing has been playing a constructive role in promoting peace talks.He also lashed out at Washington for spreading disinformation on the issue, terming it a ""malicious move"".READ | US, China officials to meet as tensions mount over Russia-Ukraine crisisThe UN human rights office said on Monday it had confirmed the deaths of at least 636 civilians in Ukraine, including 46 children, since the Russian invasion began on February 24.The actual toll is likely much higher, it said, since there have been delays in receiving reports from Kharkiv and Mariupol, where Russian forces have kept up a relentless onslaught.The war has forced more than 2.8 million people to flee Ukraine.READ | Explainer: What is the US doing to help Ukraine refugees?Russia's defence ministry said at least 20 people had been killed and 28 wounded in the capital of the eastern Donetsk region by what it said, without providing evidence, was a Ukrainian missile with a cluster charge.Pro-Russian separatists control the region, which was declared independent by Russian President Vladimir Putin last month.A convoy of over 160 cars left Mariupol on Monday, local officials said, in what appeared to be the first successful attempt to arrange a ""humanitarian corridor"" to evacuate civilians from the city encircled by Russian forces.On the other hand, Ukrainian Deputy Prime Minister Iryna Vereshchuk said Russian shelling was still preventing the delivery of humanitarian aid to the vital port city.Mariupol has witnessed some of the greatest human suffering in the ongoing war, as residents have been trapped in the city for more than two weeks and are running out of supplies.READ | Situation in Mariupol turns critical: Here is everything we know so farUkraine said it held ""hard"" talks on a ceasefire, immediate withdrawal of troops and security guarantees with Russia on Monday in the fourth round of talks between the two sides. Negotiators also agreed to open more humanitarian corridors to evacuate civilians from towns and cities under siege by Russian forces.Negotiations hit a technical pause and both sides decided to regroup on Tuesday after getting clarification on certain terms. Moreover, positive assessments of the dialogue by Russian and Ukrainian delegates indicated that there could be a breakthrough within days.(With inputs from AP, Reuters)WATCH | Russian missile hits residential area in Kyiv's Kurenivka",2022-03-14
